"image","xmin","ymin","xmax","ymax","label"
"3D_L0215_161.jpg",2159.508532423208,306.01657082324454,2360.6935153583618,713.769597457627,"Gorgonia"
"3D_L0215_161.jpg",485.4279863481229,499.74538438256656,649.6982935153584,636.2780720338983,"Gorgonia"
"3D_L0215_202.jpg",717.4638180565128,137.69330684596576,1557.921433494142,446.96470048899755,"Gorgonia"
"3D_L0215_202.jpg",1488.9703652653343,372.4414731051345,1784.8245733788394,715.8740920096852,"Antillo"
"3D_L0215_202.jpg",443.5230875258443,435.7862163814181,596.3335630599587,545.7079767726161,"Antillo"
"3D_L0215_202.jpg",2070.395589248794,186.1334046454768,2314.5196416264644,348.221424205379,"SeaRods"
"3D_L0215_202.jpg",1768.430488565024,996.5915468099718,2032.1529010238908,1158.6795663698738,"SeaRods"
"3D_L0215_202.jpg",249.7146795313577,804.6761919315403,743.553411440386,1082.2752139364302,"Gorgonia"
"3D_L0215_202.jpg",844.184700206754,527.0771699266504,1201.9848380427293,677.9867053789732,"Gorgonia"
"3D_L0215_202.jpg",2333.0075085324233,23.72601392251816,2584.0273037542665,167.63884685230022,"Antillo"
"3D_L0215_202.jpg",1746.0641638225256,619.672745157385,1947.2491467576792,813.401558716707,"Antillo"
"3D_L0215_202.jpg",1365.8430034129692,101.21753934624697,1598.405460750853,246.97540859564162,"Antillo"
"3D_L0215_202.jpg",1947.2491467576792,473.9148759079903,2050.61023890785,597.5323093220338,"Antillo"
"3D_L0215_202.jpg",1858.6539249146758,824.4717766343825,2015.5412969283277,968.3846095641646,"Antillo"
"3D_L0215_202.jpg",1581.79385665529,1230.3797669491526,1733.1440273037542,1392.7429630750605,"Antillo"
"3D_L0215_202.jpg",2059.8389078498294,1435.17879842615,2213.0348122866894,1521.8955054479418,"Antillo"
"3D_L0215_202.jpg",651.5440273037542,1036.6509533898304,932.0955631399318,1160.268386803874,"Antillo"
"3D_L0215_202.jpg",693.9959044368601,1136.2829146489103,1016.9993174061433,1313.406401331719,"Gorgonia"
"3D_L0215_202.jpg",738.2935153583618,719.3047064164649,981.9303754266211,811.5565223970945,"Gorgonia"
"3D_L0215_202.jpg",568.4860068259386,689.7841253026634,754.905119453925,793.1061592009685,"Antillo"
"3D_L0215_202.jpg",186.41911262798635,514.7651331719128,540.8,793.1061592009685,"Gorgonia"
"3D_L0215_202.jpg",555.5658703071672,591.9972003631962,825.0430034129693,686.0940526634383,"Gorgonia"
"3D_L0215_202.jpg",562.9488054607508,470.22480326876513,762.2880546075085,556.9415102905568,"Gorgonia"
"3D_L0215_202.jpg",295.3174061433447,239.59526331719127,420.8273037542662,437.0141495157385,"Gorgonia"
"3D_L0215_202.jpg",3.691467576791809,245.13037227602905,286.0887372013652,411.1836410411622,"Gorgonia"
"3D_L0215_202.jpg",1028.0737201365187,1.5855780871670702,1530.1133105802046,213.76475484261502,"Gorgonia"
"3D_L0215_202.jpg",806.5856655290103,831.851921912833,909.9467576791809,1003.440299636804,"Gorgonia"
"3D_L0215_202.jpg",1269.8648464163823,617.8277088377723,1581.7938566552903,913.0335199757868,"Gorgonia"
"3D_L0215_202.jpg",1164.6580204778156,560.6315829297821,1321.5453924914675,704.5444158595642,"Gorgonia"
"3D_L0215_202.jpg",919.1754266211603,1226.6896943099273,1269.864846416382,1520.0504691283293,"Gorgonia"
"3D_L0215_202.jpg",57.21774744027304,1199.0141495157384,295.3174061433447,1473.9245611380143,"Gorgonia"
"3D_L0215_202.jpg",215.95085324232082,1294.9560381355932,463.27918088737204,1524,"Gorgonia"
"3D_L0215_202.jpg",1.8457337883959044,914.8785562953994,291.6259385665529,1149.1981688861983,"Gorgonia"
"3D_L0215_202.jpg",1327.0825938566552,1346.6170550847457,1683.3092150170646,1524,"Gorgonia"
"3D_L0215_202.jpg",1408.294880546075,962.8495006053269,1830.9679180887372,1361.3773456416466,"Gorgonia"
"3D_L0215_202.jpg",1731.2982935153584,1222.999621670702,2159.508532423208,1521.8955054479418,"Gorgonia"
"3D_L0215_202.jpg",2115.2109215017063,1193.4790405569006,2698.4627986348123,1507.135214891041,"Gorgonia"
"3D_L0215_202.jpg",2035.8443686006826,865.0625756658595,2432.677133105802,1180.823244552058,"Gorgonia"
"3D_L0215_202.jpg",1646.3945392491466,754.3603964891041,1958.3235494880546,1025.580735472155,"Gorgonia"
"3D_L0215_202.jpg",1843.8880546075086,606.7574909200969,2100.4450511945392,750.670323849879,"Gorgonia"
"3D_L0215_202.jpg",1986.0095563139932,721.1497427360774,2465.900341296928,918.5686289346246,"Gorgonia"
"3D_L0215_202.jpg",1797.7447098976108,348.4524061743341,2264.7153583617746,604.9124546004842,"Gorgonia"
"3D_L0215_202.jpg",1758.9843003412968,5.275650726392252,2150.2798634812284,344.76233353510895,"Gorgonia"
"3D_L0215_202.jpg",1596.5597269624573,162.10373789346247,1751.6013651877133,333.6921156174334,"Gorgonia"
"3D_L0215_202.jpg",1543.033447098976,1.5855780871670702,1709.1494880546074,121.51293886198546,"SeaRods"
"3D_L0215_202.jpg",531.5713310580205,311.5516797820823,627.5494880546075,400.11342312348665,"Past"
"3D_L0215_202.jpg",230.71672354948805,73.80145278450362,300.8546075085324,141.80833837772394,"Past"
"3D_L0215_285.jpg",1604.5099931082013,582.9695904645477,1921.3121984838044,748.7837713936431,"Gorgonia"
"3D_L0215_285.jpg",0,145.1456295843521,495.7022742935907,538.2556540342298,"Gorgonia"
"3D_L0215_285.jpg",33.543762922122674,89.25320904645477,303.7574086836664,286.73976161369194,"Gorgonia"
"3D_L0215_285.jpg",100.63128876636803,0,406.2522398345968,100.43169315403424,"Gorgonia"
"3D_L0215_285.jpg",102.4948311509304,1084.3129584352077,549.7450034458993,1240.6370721271392,"Gorgonia"
"3D_L0215_285.jpg",1932.4934527911787,1002.1627444987776,2430.059269469332,1112.0845048899755,"Gorgonia"
"3D_L0215_285.jpg",1859.8152997932461,793.4977078239609,2051.7601654031705,948.1334046454768,"Gorgonia"
"3D_L0215_285.jpg",1595.1922811853894,793.4977078239609,1874.7236388697452,1069.2336491442543,"Gorgonia"
"3D_L0215_285.jpg",1917.5851137146797,1249.9524755501222,2254.8862853204687,1524,"Gorgonia"
"3D_L0215_285.jpg",1725.6402481047555,1283.4879278728606,1893.359062715369,1415.7666564792175,"Past"
"3D_L0215_285.jpg",354.0730530668505,607.1896393643032,437.93246037215715,726.4268031784841,"Past"
"3D_L0215_285.jpg",2348.063404548587,11.003820293398533,2417.014472777395,180.54416259168704,"Fish"
"3D_L0215_285.jpg",500.1938566552901,654.7284352300242,782.5911262798635,859.5274667070217,"Gorgonia"
"3D_L0215_285.jpg",681.0757679180887,1239.6049485472154,893.3351535836177,1433.3337621065375,"Past"
"3D_L0215_285.jpg",483.58225255972695,1125.212696731235,1240.3331058020476,1484.99477905569,"Gorgonia"
"3D_L0215_285.jpg",2532.346757679181,14.500832324455205,2704,186.08921004842617,"Gorgonia"
"3D_L0215_285.jpg",230.71672354948805,551.406401331719,359.9180887372014,623.3628177966101,"Gorgonia"
"3D_L0215_285.jpg",431.90170648464164,918.5686289346247,695.841638225256,1069.861607142857,"Gorgonia"
"3D_L0215_285.jpg",716.1447098976109,837.3870308716706,933.9412969283277,1012.6654812348668,"Gorgonia"
"3D_L0215_285.jpg",2441.9058020477814,1226.6896943099273,2691.0798634812286,1379.8277088377722,"Gorgonia"
"3D_L0215_285.jpg",2458.5174061433445,964.6945369249395,2704,1165.803495762712,"Gorgonia"
"3D_L0215_285.jpg",2469.5918088737203,298.6364255447942,2704,590.1521640435835,"Gorgonia"
"3D_L0215_285.jpg",0,658.4185078692494,66.44641638225256,817.0916313559322,"SeaRods"
"3D_L0215_285.jpg",12.920136518771331,883.5129388619854,123.6641638225256,1044.0310986682807,"SeaRods"
"3D_L0215_285.jpg",57.21774744027304,837.3870308716706,400.5242320819113,1012.6654812348668,"Gorgonia"
"3D_L0215_285.jpg",2534.192491467577,700.8543432203389,2648.627986348123,883.5129388619854,"Gorgonia"
"3D_L0441_110.jpg",906.255290102389,175.0189921307506,1149.8921501706484,492.3652391041162,"Antillo"
"3D_L0441_110.jpg",1622.3999999999999,372.4378783292978,1890.0313993174059,669.488725786925,"Antillo"
"3D_L0441_110.jpg",1005.9249146757679,811.8159806295399,1280.9392491467577,1324.4766192493946,"Ssid"
"3D_L0441_110.jpg",622.0122866894197,929.6388468523002,991.1590443686007,1457.3192342615012,"Ssid"
"3D_L0441_110.jpg",1661.1604095563139,769.3801452784503,2006.312627986348,1062.4814618644068,"Orb"
"3D_L0441_110.jpg",1371.380204778157,516.3507112590798,1565.1822525597267,590.1521640435835,"Fish"
"3D_L0441_110.jpg",299.00887372013653,1068.0165708232446,374.68395904436863,1195.3240768765133,"Fish"
"3D_L0441_110.jpg",2246.2580204778155,1112.2974424939466,2593.2559726962454,1372.447563559322,"SeaRods"
"3D_L0441_110.jpg",1061.296928327645,1361.3773456416463,1332.6197952218429,1523.9999999999998,"Antillo"
"3D_L0441_110.jpg",2172.4286689419796,1400.1231083535108,2386.5337883959046,1524,"Antillo"
"3D_L0441_110.jpg",1297.5508532423207,643.6582173123486,1410.140614334471,750.6703238498789,"SeaRods"
"3D_L0441_110.jpg",2087.524914675768,525.5758928571429,2205.6518771331057,608.6025272397095,"SeaRods"
"3D_L0441_110.jpg",1921.4088737201364,1424.1085805084745,2094.9078498293516,1524,"SeaRods"
"3D_L0215_603.jpg",1011.4621160409556,606.7574909200969,1234.79590443686,671.3337621065375,"Antillo"
"3D_L0215_603.jpg",946.861433447099,673.1787984261501,1210.8013651877134,826.3168129539952,"Antillo"
"3D_L0215_603.jpg",2035.8443686006826,418.5637863196126,2358.8477815699657,641.8131809927361,"Past"
"3D_L0215_603.jpg",1978.6266211604095,449.92940375302663,2011.8498293515358,508.97056598062954,"Past"
"3D_L0215_603.jpg",1947.244093413974,846.6256635243116,2310.8536497279674,1014.5239686090573,"Past"
"3D_L0215_603.jpg",1661.1604095563139,811.5565223970945,1805.1276450511943,1005.2853359564165,"Past"
"3D_L0215_603.jpg",1212.6470989761092,876.1327935835351,1467.358361774744,1007.130372276029,"Past"
"3D_L0215_603.jpg",1971.243686006826,1049.5662076271185,2277.635494880546,1230.3797669491523,"Past"
"3D_L0215_603.jpg",225.17952218430034,669.4887257869249,378.3754266211604,780.1909049636803,"SeaRods"
"3D_L0215_603.jpg",758.5965870307167,222.98993644067795,978.2389078498293,328.1570066585956,"Gorgonia"
"3D_L0215_603.jpg",1663.00614334471,252.5105175544794,1840.1965870307167,433.3240768765133,"Gorgonia"
"3D_L0215_603.jpg",127.3556313993174,130.73812046004844,291.6259385665529,267.2708081113801,"Gorgonia"
"3D_L0215_603.jpg",5.537201365187713,730.3749243341404,260.2484641638225,935.173955811138,"Gorgonia"
"3D_L0215_603.jpg",1151.7378839590444,1040.3410260290557,1293.859385665529,1095.6921156174335,"Gorgonia"
"3D_L0215_603.jpg",1430.4436860068258,1136.2829146489103,1613.1713310580203,1184.2538589588376,"Gorgonia"
"3D_L0215_603.jpg",1293.859385665529,1077.2417524213074,1485.8156996587031,1114.1424788135591,"Gorgonia"
"3D_L0215_603.jpg",1814.3563139931741,678.7139073849879,2135.5139931740614,916.7235926150122,"Gorgonia"
"3D_L0215_603.jpg",1768.2129692832764,571.7018008474577,2320.087372013652,739.6001059322034,"Gorgonia"
"3D_L0215_603.jpg",1666.6976109215018,1245.1400575060532,2076.4505119453925,1328.1666918886197,"Gorgonia"
"3D_L0215_603.jpg",2010.0040955631398,1418.5734715496367,2316.39590443686,1523.9999999999998,"Gorgonia"
"3D_L0215_603.jpg",2067.221843003413,1211.9294037530267,2349.6191126279864,1339.2369098062954,"Gorgonia"
"3D_L0215_603.jpg",2231.4921501706485,180.55410108958839,2499.123549488055,459.1545853510896,"Gorgonia"
"3D_L0215_603.jpg",2024.769965870307,71.69695823244552,2362.5392491467574,296.7913892251816,"Gorgonia"
"3D_L0215_603.jpg",2397.60819112628,106.75264830508475,2643.0907849829355,272.8059170702179,"Gorgonia"
"3D_L0215_603.jpg",2379.150853242321,547.7163286924939,2523.1180887372016,630.7429630750605,"Gorgonia"
"3D_L0215_603.jpg",1511.6559726962457,1274.6606386198546,1716.5324232081912,1394.587999394673,"SeaRods"
"3D_L0215_603.jpg",1572.5651877133105,1405.6582173123486,1795.8989761092148,1514.5153601694915,"SeaRods"
"3D_L0215_603.jpg",25.840273037542662,320.77686138014525,147.65870307167236,525.5758928571429,"Antillo"
"3D_L0215_603.jpg",2512.0436860068257,282.0310986682809,2698.4627986348123,435.1691131961259,"Gorgonia"
"3D_L0215_603.jpg",2545.2668941979523,429.63400423728814,2704,536.6461107748185,"Gorgonia"
"3D_L0215_603.jpg",1231.1044368600683,735.9100332929781,1334.465529010239,850.3022851089588,"Antillo"
"3D_L0215_603.jpg",402.36996587030717,828.1618492736077,574.0232081911263,924.1037378934624,"Fish"
"3D_L0443_112.jpg",1417.5235494880546,0,1720.223890784983,235.9051906779661,"Gorgonia"
"3D_L0443_112.jpg",1382.4546075085325,651.038362590799,1675.9262798634813,782.0359412832929,"Gorgonia"
"3D_L0443_112.jpg",1382.4546075085325,651.038362590799,1675.9262798634813,782.0359412832929,"Fish"
"3D_L0443_112.jpg",2032.1529010238908,737.7550696125908,2113.3651877133107,798.6412681598063,"Fish"
"3D_L0443_112.jpg",2235.18361774744,815.2465950363196,2288.7098976109214,892.7381204600484,"Fish"
"3D_L0443_112.jpg",2292.401365187713,1326.3216555690071,2480.666211604095,1516.360396489104,"Gorgonia"
"3D_L0443_112.jpg",1714.6866894197951,1110.452406174334,1936.1747440273036,1344.772018765133,"Gorgonia"
"3D_L0443_112.jpg",1519.0389078498292,1156.5783141646489,1856.8081911262798,1470.2344884987892,"Antillo"
"3D_L0443_112.jpg",1393.5290102389079,996.0601543583534,1679.617747440273,1167.6485320823244,"Antillo"
"3D_L0443_112.jpg",121.81843003412969,564.3216555690072,492.81092150170645,739.6001059322034,"Antillo"
"3D_L0443_112.jpg",1037.3023890784982,553.2514376513317,1352.9228668941978,785.7260139225182,"Antillo"
"3D_L0443_112.jpg",526.0341296928327,254.355553874092,607.2464163822525,317.0867887409201,"Antillo"
"3D_L0443_112.jpg",1507.9645051194539,804.176377118644,1543.033447098976,876.1327935835351,"Fish"
"3D_L0443_112.jpg",1535.6505119453925,457.309549031477,1568.8737201365188,523.7308565375303,"Fish"
"3D_L0443_112.jpg",1546.7249146757679,398.2683868038741,1572.5651877133105,446.2393311138014,"Fish"
"3D_L0443_112.jpg",1830.9679180887372,573.5468371670702,1858.6539249146758,636.2780720338983,"Fish"
"3D_L0443_112.jpg",1934.3290102389078,0,1960.1692832764504,38.486304479418884,"Fish"
"3D_L0443_112.jpg",1554.1078498293516,138.1182657384988,1615.0170648464164,182.39913740920096,"Fish"
"3D_L0443_112.jpg",1489.5071672354948,0,2702.154266211604,1520.050469128329,"Orb"
"3D_L0441_87.jpg",1022.5365187713311,807.8664497578692,1240.3331058020478,1062.4814618644068,"Ssid"
"3D_L0441_87.jpg",2128.1310580204777,433.3240768765133,2261.023890784983,591.997200363196,"Antillo"
"3D_L0441_87.jpg",716.1447098976109,1169.493568401937,832.4259385665529,1302.3361834140435,"Antillo"
"3D_L0441_87.jpg",2189.0402730375426,0,2318.241638225256,104.90761198547216,"Antillo"
"3D_L0441_87.jpg",786.2825938566552,1.5855780871670702,985.6218430034129,114.1327935835351,"SeaRods"
"3D_L0441_87.jpg",533.4170648464163,276.4959897094431,666.3098976109214,547.716328692494,"SeaRods"
"3D_L0441_87.jpg",227.02525597269624,256.2005901937046,476.19931740614334,453.61947639225184,"SeaRods"
"3D_L0441_87.jpg",1565.182252559727,658.4185078692494,1679.617747440273,734.0649969733656,"SeaRods"
"3D_L0215_234.jpg",758.5965870307167,1123.3676604116222,996.6962457337884,1330.0117282082324,"Antillo"
"3D_L0215_234.jpg",1543.033447098976,437.0141495157385,1675.926279863481,555.0964739709443,"Antillo"
"3D_L0215_234.jpg",1506.118771331058,739.6001059322034,1816.20204778157,1021.8906628329298,"Antillo"
"3D_L0215_234.jpg",1764.5215017064845,1049.5662076271185,1939.8662116040955,1169.493568401937,"Antillo"
"3D_L0215_234.jpg",1666.6976109215018,1127.0577330508474,1930.6375426621162,1285.7308565375301,"Antillo"
"3D_L0215_234.jpg",1869.7283276450512,700.8543432203389,1936.1747440273039,763.585578087167,"Antillo"
"3D_L0215_234.jpg",2368.0764505119455,176.86402845036318,2598.7931740614335,353.9875151331719,"Antillo"
"3D_L0215_234.jpg",1856.8081911262798,580.9269824455206,1912.1802047781568,647.3482899515739,"Antillo"
"3D_L0215_234.jpg",1812.510580204778,492.3652391041162,1925.1003412969283,564.3216555690072,"Antillo"
"3D_L0215_234.jpg",1858.6539249146758,387.1981688861985,1984.1638225255974,496.05531174334135,"Antillo"
"3D_L0215_234.jpg",2443.7515358361775,1139.9729872881355,2541.57542662116,1219.309549031477,"Gorgonia"
"3D_L0215_234.jpg",2380.996587030717,1040.3410260290557,2569.261433447099,1119.6775877723971,"Gorgonia"
"3D_L0215_234.jpg",1998.9296928327644,881.6679025423729,2129.9767918088737,940.7090647699757,"Gorgonia"
"3D_L0215_234.jpg",160.5788395904437,1270.9705659806295,623.8580204778157,1518.2054328087168,"Gorgonia"
"3D_L0215_234.jpg",1938.0204778156997,1127.0577330508474,2096.7535836177476,1245.1400575060532,"Gorgonia"
"3D_L0215_234.jpg",1218.1843003412969,460.99962167070214,1450.7467576791807,741.4451422518159,"Gorgonia"
"3D_L0215_234.jpg",1727.6068259385665,315.24175242130747,1827.2764505119453,403.8034957627118,"Antillo"
"3D_L0215_234.jpg",1454.4382252559726,36.641268159806295,1543.033447098976,125.20301150121065,"Antillo"
"3D_L0215_234.jpg",2037.6901023890784,267.2708081113801,2133.6682593856654,328.1570066585956,"Antillo"
"3D_L0215_234.jpg",2150.279863481229,333.6921156174334,2283.172696245734,424.0988952784503,"Antillo"
"3D_L0215_234.jpg",394.98703071672355,894.583156779661,594.3262798634812,1084.6218976997577,"Gorgonia"
"3D_L0215_234.jpg",62.75494880546075,1047.721171307506,302.70034129692834,1298.6461107748182,"Gorgonia"
"3D_L0215_234.jpg",33.22320819112628,750.6703238498789,184.57337883959045,970.2296458837772,"Gorgonia"
"3D_L0215_234.jpg",1849.4252559726963,7.120687046004843,2046.918771331058,60.626740314769975,"Gorgonia"
"3D_L0215_234.jpg",402.36996587030717,686.0940526634382,775.2081911262799,901.9633020581114,"Gorgonia"
"3D_L0215_234.jpg",703.2245733788395,486.8301301452784,1151.7378839590442,704.5444158595641,"Gorgonia"
"3D_L0215_234.jpg",874.8778156996586,400.11342312348665,1037.3023890784982,490.52020278450357,"Gorgonia"
"3D_L0215_234.jpg",448.51331058020475,309.70664346246974,537.1085324232082,425.94393159806293,"Past"
"3D_L0215_234.jpg",550.0286689419795,147.34344733656175,703.2245733788395,283.87613498789347,"Past"
"3D_L0215_234.jpg",616.475085324232,259.89066283292976,747.5221843003412,376.127950968523,"Past"
"3D_L0215_234.jpg",426.3645051194539,69.85192191283292,561.1030716723549,245.13037227602905,"Past"
"3D_L0215_234.jpg",273.1686006825939,60.626740314769975,393.1412969283277,217.4548274818402,"Past"
"3D_L0215_234.jpg",5.537201365187713,246.97540859564162,324.8491467576792,427.7889679176755,"Gorgonia"
"3D_L0215_234.jpg",103.36109215017065,0,243.6368600682594,114.1327935835351,"Gorgonia"
"3D_L0215_234.jpg",1343.6941979522185,824.4717766343825,1458.1296928327645,898.2732294188861,"Gorgonia"
"3D_L0215_234.jpg",2218.572013651877,586.4620914043584,2357.00204778157,665.7986531476997,"Antillo"
"3D_L0215_355.jpg",1779.2873720136517,416.71875,1965.706484641638,540.3361834140436,"Fish"
"3D_L0215_355.jpg",804.7399317406143,802.3313407990314,887.79795221843,981.2998638014527,"Fish"
"3D_L0215_355.jpg",542.6457337883959,114.39225181598063,915.4839590443686,346.6073698547215,"SeaRods"
"3D_L0215_355.jpg",3.691467576791809,0,323.00341296928326,176.86402845036318,"Gorgonia"
"3D_L0215_355.jpg",203.0307167235495,892.7381204600484,385.758361774744,1025.580735472155,"Gorgonia"
"3D_L0215_355.jpg",693.99590443686,977.6097911622276,961.6273037542661,1156.5783141646489,"Gorgonia"
"3D_L0215_355.jpg",1757.138566552901,937.0189921307506,1965.7064846416383,1127.0577330508474,"Gorgonia"
"3D_L0215_355.jpg",823.1972696245733,1167.6485320823244,998.5419795221842,1285.7308565375301,"Antillo"
"3D_L0215_355.jpg",618.320819112628,1053.2562802663438,762.2880546075086,1193.4790405569006,"Antillo"
"3D_L0215_355.jpg",1653.7774744027304,1350.307127723971,1819.8935153583618,1501.6001059322034,"SeaRods"
"3D_L0215_355.jpg",1439.6723549488054,309.70664346246974,1583.6395904436858,569.856764527845,"Past"
"3D_L0215_355.jpg",1186.8068259385666,0,1343.6941979522185,86.45724878934624,"Past"
"3D_L0215_355.jpg",1053.9139931740615,0,1201.5726962457338,95.6824303874092,"Gorgonia"
"3D_L0215_355.jpg",1347.38566552901,0,1659.3146757679178,97.52746670702179,"Gorgonia"
"3D_L0215_355.jpg",1432.2894197952219,1003.4402996368038,1740.526962457338,1221.1545853510895,"Gorgonia"
"3D_L0215_355.jpg",1256.944709897611,900.1182657384987,1509.81023890785,1069.861607142857,"Gorgonia"
"3D_L0215_355.jpg",1090.8286689419795,671.3337621065375,1467.358361774744,874.2877572639225,"Gorgonia"
"3D_L0215_355.jpg",1469.2040955631398,429.63400423728814,1873.4197952218428,866.9076119854722,"Gorgonia"
"3D_L0215_355.jpg",629.3952218430034,193.4693553268765,1439.6723549488054,660.2635441888619,"Gorgonia"
"3D_L0215_355.jpg",315.62047781569964,573.5468371670702,736.4477815699659,763.585578087167,"Gorgonia"
"3D_L0215_355.jpg",136.58430034129694,603.0674182808715,631.2409556313993,931.4838831719126,"Gorgonia"
"3D_L0215_355.jpg",640.4696245733788,1320.7865466101691,1644.5488054607508,1524,"Gorgonia"
"3D_L0215_355.jpg",1.8457337883959044,1348.4620914043583,147.65870307167236,1401.9681446731233,"Gorgonia"
"3D_L0215_355.jpg",2015.5412969283277,809.7114860774818,2309.0129692832766,964.6945369249395,"Gorgonia"
"3D_L0215_355.jpg",2249.9494880546076,892.7381204600484,2641.2450511945394,1099.3821882566585,"Gorgonia"
"3D_L0215_355.jpg",2270.2525597269623,761.7405417675544,2543.4211604095563,835.541994552058,"Gorgonia"
"3D_L0215_355.jpg",2589.5645051194538,778.3458686440678,2704,929.6388468523002,"Gorgonia"
"3D_L0215_355.jpg",2218.572013651877,610.447563559322,2382.8423208191125,745.1352148910412,"SeaRods"
"3D_L0215_355.jpg",2333.0075085324233,540.3361834140436,2704,745.1352148910412,"Gorgonia"
"3D_L0215_355.jpg",1882.6484641638224,125.20301150121065,2135.5139931740614,372.4378783292978,"Gorgonia"
"3D_L0215_355.jpg",2153.9713310580205,7.120687046004843,2589.5645051194538,353.9875151331719,"Gorgonia"
"3D_L0215_355.jpg",2211.1890784982934,239.59526331719127,2704,527.4209291767554,"Gorgonia"
"3D_L0215_355.jpg",1781.1331058020478,0,1963.8607508532423,79.07710351089588,"Gorgonia"
"3D_L0215_355.jpg",1984.1638225255972,0,2135.5139931740614,97.78692493946731,"Gorgonia"
"3D_L0215_355.jpg",2345.9276450511943,865.0625756658595,2440.0600682593854,913.0335199757869,"SeaRods"
"3D_L0215_355.jpg",0,601.2223819612591,70.13788395904437,828.1618492736077,"Gorgonia"
"3D_L0215_425.jpg",679.2300341296929,381.66305992736073,1172.0409556313994,791.261122881356,"Antillo"
"3D_L0215_425.jpg",466.9706484641638,291.2562802663438,695.8416382252559,540.3361834140436,"Antillo"
"3D_L0215_425.jpg",1797.7447098976108,1169.493568401937,2069.0675767918087,1475.769597457627,"Antillo"
"3D_L0215_425.jpg",1989.7010238907849,1377.9826725181597,2177.9658703071673,1507.135214891041,"Antillo"
"3D_L0215_425.jpg",1323.3911262798636,1374.2925998789347,1384.3003412969283,1514.5153601694915,"Antillo"
"3D_L0215_425.jpg",1393.5290102389079,1326.3216555690071,1587.331058020478,1416.7284352300242,"SeaRods"
"3D_L0215_425.jpg",852.7290102389078,711.9245611380145,1487.661433447099,1287.5758928571427,"Gorgonia"
"3D_L0215_425.jpg",466.9706484641638,872.4427209443099,867.494880546075,1241.4499848668281,"Gorgonia"
"3D_L0215_425.jpg",799.2027303754267,1409.3482899515739,976.3931740614335,1520.0504691283293,"Gorgonia"
"3D_L0215_425.jpg",0,859.5274667070217,90.44095563139932,1173.1836410411622,"Gorgonia"
"3D_L0215_425.jpg",2021.0784982935154,1021.8906628329297,2318.241638225256,1222.999621670702,"Gorgonia"
"3D_L0215_425.jpg",27.686006825938566,12.655796004842614,234.40819112627986,625.2078541162227,"Gorgonia"
